id,y_true,y_pred,lo,hi
555,13.488109588623047,12.400054931640625,11.285278140797335,13.514831722483915
559,7.336153030395508,6.006103515625,4.89132672478171,7.12088030646829
568,6.082428932189941,6.084716796875,4.96994000603171,7.19949358771829
576,3.5094640254974365,3.357666015625,2.2428892247817096,4.47244280646829
580,8.600900650024414,8.607177734375,7.49240094353171,9.72195452521829
60,6.094051837921143,6.2679443359375,5.15316754509421,7.38272112678079
61,9.98331356048584,9.9959716796875,8.88119488884421,11.11074847053079
610,6.55934476852417,6.13446044921875,5.01968365837546,7.24923724006204
611,6.261774063110352,6.14404296875,5.02926617790671,7.25881975959329
619,4.175909042358398,4.16314697265625,3.0483701818129596,5.27792376349954
629,10.032976150512695,10.123046875,9.00827008415671,11.23782366584329
632,5.604395866394043,6.088134765625,4.97335797478171,7.20291155646829
635,18.338836669921875,14.681640625,13.56686383415671,15.79641741584329
647,4.3270039558410645,5.027543544769287,3.9127667539259967,6.1423203356125775
655,5.651134014129639,5.354095458984375,4.239318668141085,6.468872249827665
664,4.588153839111328,4.147705078125,3.0329282872817096,5.26248186896829
673,4.4319610595703125,4.284423828125,3.1696470372817096,5.39920061896829
683,5.710062026977539,5.701171875,4.58639508415671,6.81594866584329
689,2.97865891456604,3.0352706909179688,1.9204939000746784,4.150047481761259
69,6.038045883178711,10.9130859375,9.79830914665671,12.02786272834329
692,2.5224359035491943,2.61083984375,1.4960630529067096,3.7256166345932904
70,6.034568786621094,8.0478515625,6.93307477165671,9.16262835334329
705,3.3247299194335938,3.659984588623047,2.5452077977797565,4.774761379466337
708,2.6951749324798584,2.2923583984375,1.1775816075942096,3.4071351892807904
71,9.490788459777832,9.174560546875,8.05978375603171,10.28933733771829
713,3.379287004470825,2.6322021484375,1.5174253575942096,3.7469789392807904
714,5.0543341636657715,4.475830078125,3.3610532872817096,5.59060686896829
715,3.7608489990234375,3.779083251953125,2.6643064611098346,4.893860042796415
728,4.3055949211120605,4.5361328125,3.4213560216567096,5.65090960334329
730,3.1198089122772217,2.896697998046875,1.7819212072035846,4.011474788890165
734,4.68071985244751,4.42138671875,3.3066099279067096,5.53616350959329
736,4.51662015914917,4.482452392578125,3.3676756017348346,5.597229183421415
739,4.547953128814697,5.6664886474609375,4.551711856617647,6.781265438304228
75,4.563942909240723,4.601806640625,3.4870298497817096,5.71658343146829
756,5.589355945587158,3.7183837890625,2.6036069982192096,4.83316057990579
765,8.195388793945312,8.2073974609375,7.09262067009421,9.32217425178079
766,6.50816011428833,6.575706481933594,5.460929691090303,7.690483272776884
769,6.174164772033691,6.18505859375,5.07028180290671,7.29983538459329
771,5.03973913192749,5.394340515136719,4.279563724293428,6.509117305980009
782,2.8777780532836914,2.8907470703125,1.7759702794692096,4.00552386115579
783,7.571174144744873,8.57659912109375,7.46182233025046,9.69137591193704
791,9.371173858642578,8.47412109375,7.35934430290671,9.58889788459329
800,10.367213249206543,10.40234375,9.28756695915671,11.51712054084329
812,12.327665328979492,12.11767578125,11.00289899040671,13.23245257209329
815,1.8265600204467773,2.3229522705078125,1.208175479664522,3.437729061351103
820,3.718540906906128,3.140380859375,2.0256040685317096,4.25515765021829
821,1.5330009460449219,1.503173828125,0.3883970372817096,2.6179506189682904
822,5.503011226654053,6.18115234375,5.06637555290671,7.29592913459329
827,6.68407678604126,6.69830322265625,5.58352643181296,7.81308001349954
840,4.427628993988037,4.00994873046875,2.8951719396254596,5.12472552131204
843,4.9364190101623535,5.09088134765625,3.9761045568129596,6.20565813849954
845,4.892737865447998,5.071533203125,3.9567564122817096,6.18630999396829
854,3.9711380004882812,4.10302734375,2.9882505529067096,5.21780413459329
859,12.40870475769043,12.4697265625,11.35494977165671,13.58450335334329
860,3.5616331100463867,3.6619873046875,2.5472105138442096,4.77676409553079
861,12.327664375305176,12.11767578125,11.00289899040671,13.23245257209329
863,12.327665328979492,12.107177734375,10.99240094353171,13.22195452521829
864,12.327665328979492,12.114990234375,11.00021344353171,13.22976702521829
868,12.40870475769043,12.45703125,11.34225445915671,13.57180804084329
871,3.4739890098571777,3.5803756713867188,2.4655988805434284,4.695152462230009
88,7.975595951080322,7.318748474121094,6.203971683277803,8.433525264964384
885,4.206860065460205,4.6166534423828125,3.501876651539522,5.731430233226103
888,1.616603970527649,1.4624557495117188,0.34767895866842835,2.577232540355009
890,2.820106029510498,2.375286102294922,1.2605093114516315,3.4900628931382123
895,3.3161089420318604,3.3156280517578125,2.200851260914522,4.430404842601103
909,5.739401817321777,6.08673095703125,4.97195416618796,7.20150774787454
912,6.622676849365234,7.452392578125,6.33761578728171,8.56716936896829
913,12.298062324523926,10.5361328125,9.42135602165671,11.65090960334329
918,1.2670860290527344,1.2955322265625,0.1807554357192096,2.4103090174057904
919,1.3281519412994385,1.4346923828125,0.3199155919692096,2.5494691736557904
928,2.037277936935425,1.85748291015625,0.7427061193129596,2.9722597009995404
934,1.2670860290527344,1.297149658203125,0.1823728673598346,2.4119264490464154
947,1.364374041557312,1.077239990234375,-0.0375368006089154,2.1920167810776654
948,2.29168701171875,3.111358642578125,1.9965818517348346,4.226135433421415
951,5.077001094818115,5.739044189453125,4.624267398609835,6.853820980296415
955,7.248974800109863,6.61865234375,5.50387555290671,7.73342913459329
962,11.441338539123535,11.1912841796875,10.07650738884421,12.30606097053079
99,10.543944358825684,10.278076171875,9.16329938103171,11.39285296271829
995,6.577536106109619,7.3236083984375,6.20883160759421,8.43838518928079
997,4.452600002288818,4.435760498046875,3.3209837072035846,5.550537288890165
