id,y_true,y_pred,lo,hi
385,7.555100917816162,7.55841064453125,6.402562225566191,8.714259063496309
389,6.449330806732178,6.2701416015625,5.114293182597441,7.425990020527559
397,10.096921920776367,10.353240966796875,9.197392547831816,11.509089385761934
399,5.808962821960449,6.673851013183594,5.518002594218535,7.829699432148653
407,7.26249885559082,7.39306640625,6.237217987284941,8.548914825215059
409,9.918815612792969,8.9031982421875,7.747349823222441,10.059046661152559
411,7.715030193328857,5.96319580078125,4.807347381816191,7.119044219746309
423,5.222814083099365,5.23583984375,4.079991424784941,6.391688262715059
430,5.796357154846191,7.26068115234375,6.104832733378691,8.416529571308809
446,5.862915992736816,5.51947021484375,4.363621795878691,6.675318633808809
456,4.921616077423096,4.743408203125,3.587559784159941,5.899256622090059
458,8.486948013305664,8.462890625,7.307042206034941,9.618739043965059
459,9.085283279418945,8.8634033203125,7.707554901347441,10.019251739277559
460,7.04791784286499,7.16943359375,6.013585174784941,8.325282012715059
466,7.507966995239258,7.26519775390625,6.109349334941191,8.421046172871309
472,5.591069221496582,5.637939453125,4.482091034159941,6.793787872090059
482,8.32131576538086,8.05084228515625,6.894993866191191,9.206690704121309
5,7.94283390045166,8.23779296875,7.081944549784941,9.393641387715059
50,9.311030387878418,9.47576904296875,8.319920624003691,10.631617461933809
500,5.176599979400635,5.12310791015625,3.967259491191191,6.278956329121309
516,7.759023189544678,8.0325927734375,6.876744354472441,9.188441192402559
519,6.199240207672119,6.3720703125,5.216221893534941,7.527918731465059
520,8.486947059631348,8.4635009765625,7.307652557597441,9.619349395527559
527,9.470436096191406,9.95654296875,8.800694549784941,11.112391387715059
542,6.4307990074157715,6.5244140625,5.368565643534941,7.680262481465059
545,5.951415061950684,5.282958984375,4.127110565409941,6.438807403340059
555,13.488109588623047,13.2808837890625,12.125035370097441,14.436732208027559
559,7.336153030395508,5.907958984375,4.752110565409941,7.063807403340059
568,6.082428932189941,5.8428955078125,4.687047088847441,6.998743926777559
576,3.5094640254974365,3.3935546875,2.237706268534941,4.549403106465059
580,8.600900650024414,8.146484375,6.990635956034941,9.302332793965059
60,6.094051837921143,6.2196197509765625,5.063771332011504,7.375468169941621
61,9.98331356048584,10.0526123046875,8.896763885722441,11.208460723652559
610,6.55934476852417,6.22454833984375,5.068699920878691,7.380396758808809
611,6.261774063110352,6.0076904296875,4.851842010722441,7.163538848652559
619,4.175909042358398,4.1678466796875,3.011998260722441,5.323695098652559
629,10.032976150512695,10.0264892578125,8.870640838847441,11.182337676777559
632,5.604395866394043,6.714599609375,5.558751190409941,7.870448028340059
635,18.338836669921875,17.8173828125,16.66153439353494,18.97323123146506
647,4.3270039558410645,4.803199768066406,3.6473513491013474,5.959048187031465
655,5.651134014129639,5.4422607421875,4.286412323222441,6.598109161152559
664,4.588153839111328,3.8213348388671875,2.6654864199021286,4.977183257832246
673,4.4319610595703125,4.0849609375,2.929112518534941,5.240809356465059
683,5.710062026977539,5.391357421875,4.235509002909941,6.547205840840059
689,2.97865891456604,3.215606689453125,2.059758270488066,4.371455108418184
69,6.038045883178711,7.751106262207031,6.595257843241972,8.90695468117209
692,2.5224359035491943,2.5181884765625,1.362340057597441,3.674036895527559
70,6.034568786621094,7.08453369140625,5.928685272441191,8.240382110371309
705,3.3247299194335938,3.50457763671875,2.348729217753691,4.660426055683809
708,2.6951749324798584,2.59576416015625,1.439915741191191,3.751612579121309
71,9.490788459777832,9.22772216796875,8.071873749003691,10.383570586933809
713,3.379287004470825,2.7985382080078125,1.6426897890427534,3.9543866269728714
714,5.0543341636657715,4.1993408203125,3.043492401347441,5.355189239277559
715,3.7608489990234375,3.8212432861328125,2.6653948671677536,4.977091705097871
728,4.3055949211120605,3.60888671875,2.453038299784941,4.764735137715059
730,3.1198089122772217,3.038818359375,1.882969940409941,4.194666778340059
734,4.68071985244751,4.463264465332031,3.3074160463669724,5.61911288429709
736,4.51662015914917,5.361083984375,4.205235565409941,6.516932403340059
739,4.547953128814697,4.321964263916016,3.1661158449509568,5.4778126828810745
75,4.563942909240723,4.61865234375,3.462803924784941,5.774500762715059
756,5.589355945587158,3.9747962951660156,2.8189478762009568,5.1306447141310745
765,8.195388793945312,7.93475341796875,6.778904999003691,9.090601836933809
766,6.50816011428833,7.142650604248047,5.986802185282988,8.298499023213106
769,6.174164772033691,6.1845703125,5.028721893534941,7.340418731465059
771,5.03973913192749,5.230659484863281,4.074811065898222,6.38650790382834
782,2.8777780532836914,3.0419921875,1.886143768534941,4.197840606465059
783,7.571174144744873,7.9854736328125,6.829625213847441,9.141322051777559
791,9.371173858642578,8.5361328125,7.380284393534941,9.691981231465059
800,10.367213249206543,10.6552734375,9.499425018534941,11.811121856465059
812,12.327665328979492,12.208251953125,11.052403534159941,13.364100372090059
815,1.8265600204467773,2.2848663330078125,1.1290179140427534,3.4407147519728714
820,3.718540906906128,3.16845703125,2.012608612284941,4.324305450215059
821,1.5330009460449219,1.473876953125,0.3180285341599409,2.629725372090059
822,5.503011226654053,5.91943359375,4.763585174784941,7.075282012715059
827,6.68407678604126,6.6588134765625,5.502965057597441,7.814661895527559
840,4.427628993988037,3.684417724609375,2.528569305644316,4.840266143574434
843,4.9364190101623535,5.033203125,3.877354706034941,6.189051543965059
845,4.892737865447998,4.9793701171875,3.823521698222441,6.135218536152559
854,3.9711380004882812,4.1875,3.031651581034941,5.343348418965059
859,12.40870475769043,10.23089599609375,9.075047577128691,11.386744415058809
860,3.5616331100463867,3.6514892578125,2.495640838847441,4.807337676777559
861,12.327664375305176,12.208251953125,11.052403534159941,13.364100372090059
863,12.327665328979492,12.208984375,11.053135956034941,13.364832793965059
864,12.327665328979492,12.20751953125,11.051671112284941,13.363367950215059
868,12.40870475769043,10.22650146484375,9.070653045878691,11.382349883808809
871,3.4739890098571777,3.42132568359375,2.265477264628691,4.577174102558809
88,7.975595951080322,8.18902587890625,7.033177459941191,9.344874297871309
885,4.206860065460205,4.817138671875,3.661290252909941,5.972987090840059
888,1.616603970527649,1.6208343505859375,0.4649859316208784,2.7766827695509964
890,2.820106029510498,2.796234130859375,1.640385711894316,3.952082549824434
895,3.3161089420318604,2.8824462890625,1.726597870097441,4.038294708027559
909,5.739401817321777,5.93353271484375,4.777684295878691,7.089381133808809
912,6.622676849365234,7.37017822265625,6.214329803691191,8.526026641621309
913,12.298062324523926,10.5166015625,9.360753143534941,11.672449981465059
918,1.2670860290527344,1.278289794921875,0.12244137595681592,2.434138213886934
919,1.3281519412994385,1.392578125,0.23672970603494092,2.548426543965059
928,2.037277936935425,2.0983924865722656,0.9425440676072065,3.2542409055373245
934,1.2670860290527344,1.2789764404296875,0.12312802146462842,2.4348248593947464
947,1.364374041557312,1.1325340270996094,-0.023314391865449702,2.2883824460646682
948,2.29168701171875,3.466766357421875,2.310917938456816,4.622614776386934
951,5.077001094818115,4.4149017333984375,3.2590533144333786,5.570750152363496
955,7.248974800109863,7.2138671875,6.058018768534941,8.369715606465059
962,11.441338539123535,11.20361328125,10.047764862284941,12.359461700215059
99,10.543944358825684,10.273635864257812,9.117787445292754,11.429484283222871
995,6.577536106109619,6.785919189453125,5.630070770488066,7.941767608418184
997,4.452600002288818,4.63812255859375,3.482274139628691,5.793970977558809
