id,bucket,y_true,y_pred,lo,hi
296,low,3.259704113006592,2.956298828125,2.373452354121852,3.539145302128148
298,mid,5.139557838439941,3.983154296875,2.883033008985622,5.083275584764378
303,mid,5.783337116241455,5.424072265625,4.323950977735622,6.524193553514378
304,low,2.3328781127929688,2.6691627502441406,2.086316276240993,3.2520092242472884
312,low,3.2219290733337402,3.2802734375,2.697426963496852,3.863119911503148
315,low,1.2670869827270508,1.27911376953125,0.696267295528102,1.861960243534398
316,low,1.2670830488204956,1.27752685546875,0.694680381465602,1.860373329471898
326,mid,4.701609134674072,5.5096435546875,4.409522266798122,6.609764842576878
33,high,8.322854042053223,8.00537109375,4.683714628219603,11.327027559280397
342,mid,6.278030872344971,6.8055419921875,5.705420704298122,7.905663280076878
345,mid,4.768634796142578,4.937164306640625,3.837043018751247,6.037285594530003
349,mid,6.376077175140381,5.565277099609375,4.465155811719997,6.665398387498753
350,low,0.0,0.3623046875,-0.22054178650314804,0.945151161503148
354,mid,5.321630001068115,6.255126953125,5.155005665235622,7.355248241014378
363,mid,5.321631908416748,6.25146484375,5.151343555860622,7.351586131639378
366,mid,5.321630954742432,6.2532958984375,5.153174610548122,7.353417186326878
367,mid,5.321633815765381,6.2525634765625,5.152442188673122,7.352684764451878
376,mid,7.1283721923828125,6.961334228515625,5.861212940626247,8.061455516405003
385,high,7.555100917816162,7.55841064453125,4.236754179000853,10.880067110061647
389,mid,6.449330806732178,6.2701416015625,5.170020313673122,7.370262889451878
397,high,10.096921920776367,10.353240966796875,7.031584501266478,13.674897432327272
399,mid,5.808962821960449,6.673851013183594,5.573729725294216,7.7739723010729715
407,mid,7.26249885559082,7.39306640625,6.292945118360622,8.493187694139378
409,high,9.918815612792969,8.9031982421875,5.581541776657103,12.224854707717897
411,high,7.715030193328857,5.96319580078125,2.6415393352508523,9.284852266311647
423,mid,5.222814083099365,5.23583984375,4.135718555860622,6.335961131639378
430,mid,5.796357154846191,7.26068115234375,6.160559864454372,8.360802440233128
446,mid,5.862915992736816,5.51947021484375,4.419348926954372,6.619591502733128
456,mid,4.921616077423096,4.743408203125,3.643286915235622,5.843529491014378
458,high,8.486948013305664,8.462890625,5.141234159469603,11.784547090530397
459,high,9.085283279418945,8.8634033203125,5.541746854782103,12.185059785842897
460,mid,7.04791784286499,7.16943359375,6.069312305860622,8.269554881639378
466,high,7.507966995239258,7.26519775390625,3.9435412883758523,10.586854219436647
472,mid,5.591069221496582,5.637939453125,4.537818165235622,6.738060741014378
482,high,8.32131576538086,8.05084228515625,4.729185819625853,11.372498750686647
5,high,7.94283390045166,8.23779296875,4.916136503219603,11.559449434280397
50,high,9.311030387878418,9.47576904296875,6.154112577438353,12.797425508499147
500,mid,5.176599979400635,5.12310791015625,4.022986622266872,6.223229198045628
516,high,7.759023189544678,8.0325927734375,4.710936307907103,11.354249238967897
519,mid,6.199240207672119,6.3720703125,5.271949024610622,7.472191600389378
520,high,8.486947059631348,8.4635009765625,5.141844511032103,11.785157442092897
527,high,9.470436096191406,9.95654296875,6.634886503219603,13.278199434280397
542,mid,6.4307990074157715,6.5244140625,5.424292774610622,7.624535350389378
545,mid,5.951415061950684,5.282958984375,4.182837696485622,6.383080272264378
555,high,13.488109588623047,13.2808837890625,9.959227323532103,16.6025402545929
559,high,7.336153030395508,5.907958984375,2.5863025188446023,9.229615449905397
568,mid,6.082428932189941,5.8428955078125,4.742774219923122,6.943016795701878
576,low,3.5094640254974365,3.3935546875,2.810708213496852,3.976401161503148
580,high,8.600900650024414,8.146484375,4.824827909469603,11.468140840530397
60,mid,6.094051837921143,6.2196197509765625,5.119498463087185,7.31974103886594
61,high,9.98331356048584,10.0526123046875,6.730955839157103,13.374268770217897
610,mid,6.55934476852417,6.22454833984375,5.124427051954372,7.324669627733128
611,mid,6.261774063110352,6.0076904296875,4.907569141798122,7.107811717576878
619,mid,4.175909042358398,4.1678466796875,3.067725391798122,5.267967967576878
629,high,10.032976150512695,10.0264892578125,6.704832792282103,13.348145723342897
632,mid,5.604395866394043,6.714599609375,5.614478321485622,7.814720897264378
635,high,18.338836669921875,17.8173828125,14.495726346969603,21.1390392780304
647,mid,4.3270039558410645,4.803199768066406,3.7030784801770285,5.903321055955784
655,mid,5.651134014129639,5.4422607421875,4.342139454298122,6.542382030076878
664,mid,4.588153839111328,3.8213348388671875,2.7212135509778097,4.921456126756565
673,mid,4.4319610595703125,4.0849609375,2.984839649610622,5.185082225389378
683,mid,5.710062026977539,5.391357421875,4.291236133985622,6.491478709764378
689,low,2.97865891456604,3.215606689453125,2.632760215449977,3.798453163456273
69,mid,6.038045883178711,7.751106262207031,6.6509849743176535,8.851227550096409
692,low,2.5224359035491943,2.5181884765625,1.935342002559352,3.101034950565648
70,mid,6.034568786621094,7.08453369140625,5.984412403516872,8.184654979295628
705,low,3.3247299194335938,3.50457763671875,2.921731162715602,4.087424110721898
708,low,2.6951749324798584,2.59576416015625,2.012917686153102,3.178610634159398
71,high,9.490788459777832,9.22772216796875,5.906065702438353,12.549378633499147
713,low,3.379287004470825,2.7985382080078125,2.2156917340046647,3.3813846820109603
714,mid,5.0543341636657715,4.1993408203125,3.099219532423122,5.299462108201878
715,low,3.7608489990234375,3.8212432861328125,3.2383968121296647,4.40408976013596
728,mid,4.3055949211120605,3.60888671875,2.508765430860622,4.709008006639378
730,low,3.1198089122772217,3.038818359375,2.455971885371852,3.621664833378148
734,mid,4.68071985244751,4.463264465332031,3.3631431774426535,5.563385753221409
736,mid,4.51662015914917,5.361083984375,4.260962696485622,6.461205272264378
739,mid,4.547953128814697,4.321964263916016,3.221842976026638,5.422085551805393
75,mid,4.563942909240723,4.61865234375,3.518531055860622,5.718773631639378
756,mid,5.589355945587158,3.9747962951660156,2.874675007276638,5.074917583055393
765,high,8.195388793945312,7.93475341796875,4.613096952438353,11.256409883499147
766,mid,6.50816011428833,7.142650604248047,6.042529316358669,8.242771892137425
769,mid,6.174164772033691,6.1845703125,5.084449024610622,7.284691600389378
771,mid,5.03973913192749,5.230659484863281,4.1305381969739035,6.330780772752659
782,low,2.8777780532836914,3.0419921875,2.459145713496852,3.624838661503148
783,high,7.571174144744873,7.9854736328125,4.663817167282103,11.307130098342897
791,high,9.371173858642578,8.5361328125,5.214476346969603,11.857789278030397
800,high,10.367213249206543,10.6552734375,7.333616971969603,13.976929903030397
812,high,12.327665328979492,12.208251953125,8.886595487594603,15.529908418655397
815,low,1.8265600204467773,2.2848663330078125,1.7020198590046645,2.8677128070109603
820,low,3.718540906906128,3.16845703125,2.585610557246852,3.751303505253148
821,low,1.5330009460449219,1.473876953125,0.891030479121852,2.056723427128148
822,mid,5.503011226654053,5.91943359375,4.819312305860622,7.019554881639378
827,mid,6.68407678604126,6.6588134765625,5.558692188673122,7.758934764451878
840,mid,4.427628993988037,3.684417724609375,2.584296436719997,4.784539012498753
843,mid,4.9364190101623535,5.033203125,3.933081837110622,6.133324412889378
845,mid,4.892737865447998,4.9793701171875,3.879248829298122,6.079491405076878
854,low,3.9711380004882812,4.1875,3.604653525996852,4.770346474003148
859,high,12.40870475769043,10.23089599609375,6.909239530563353,13.552552461624147
860,low,3.5616331100463867,3.6514892578125,3.068642783809352,4.234335731815648
861,high,12.327664375305176,12.208251953125,8.886595487594603,15.529908418655397
863,high,12.327665328979492,12.208984375,8.887327909469603,15.530640840530397
864,high,12.327665328979492,12.20751953125,8.885863065719603,15.529175996780397
868,high,12.40870475769043,10.22650146484375,6.904844999313353,13.548157930374147
871,low,3.4739890098571777,3.42132568359375,2.838479209590602,4.004172157596898
88,high,7.975595951080322,8.18902587890625,4.867369413375853,11.510682344436647
885,mid,4.206860065460205,4.817138671875,3.717017383985622,5.917259959764378
888,low,1.616603970527649,1.6208343505859375,1.0379878765827895,2.2036808245890853
890,low,2.820106029510498,2.796234130859375,2.213387656856227,3.379080604862523
895,low,3.3161089420318604,2.8824462890625,2.299599815059352,3.465292763065648
909,mid,5.739401817321777,5.93353271484375,4.833411426954372,7.033654002733128
912,mid,6.622676849365234,7.37017822265625,6.270056934766872,8.470299510545628
913,high,12.298062324523926,10.5166015625,7.194945096969603,13.838258028030397
918,low,1.2670860290527344,1.278289794921875,0.695443320918727,1.861136268925023
919,low,1.3281519412994385,1.392578125,0.809731650996852,1.975424599003148
928,low,2.037277936935425,2.0983924865722656,1.5155460125691176,2.6812389605754134
934,low,1.2670860290527344,1.2789764404296875,0.6961299664265395,1.8618229144328355
947,low,1.364374041557312,1.1325340270996094,0.5496875530964613,1.7153805011027574
948,low,2.29168701171875,3.466766357421875,2.883919883418727,4.049612831425023
951,mid,5.077001094818115,4.4149017333984375,3.3147804455090597,5.515023021287815
955,mid,7.248974800109863,7.2138671875,6.113745899610622,8.313988475389378
962,high,11.441338539123535,11.20361328125,7.881956815719603,14.525269746780397
99,high,10.543944358825684,10.273635864257812,6.951979398727415,13.59529232978821
995,mid,6.577536106109619,6.785919189453125,5.685797901563747,7.886040477342503
997,mid,4.452600002288818,4.63812255859375,3.538001270704372,5.738243846483128
