id,y_true,y_pred,lo,hi
500,5.176599979400635,5.12310791015625,4.313592090326197,5.932623729986303
516,7.759023189544678,8.0325927734375,7.223076953607447,8.842108593267552
519,6.199240207672119,6.3720703125,5.562554492669947,7.181586132330053
520,8.486947059631348,8.4635009765625,7.653985156732447,9.273016796392552
527,9.470436096191406,9.95654296875,9.147027148919948,10.766058788580052
542,6.4307990074157715,6.5244140625,5.714898242669947,7.333929882330053
545,5.951415061950684,5.282958984375,4.473443164544947,6.092474804205053
555,13.488109588623047,13.2808837890625,12.471367969232448,14.090399608892552
559,7.336153030395508,5.907958984375,5.098443164544947,6.717474804205053
568,6.082428932189941,5.8428955078125,5.033379687982447,6.652411327642553
576,3.5094640254974365,3.3935546875,2.584038867669947,4.203070507330053
580,8.600900650024414,8.146484375,7.336968555169947,8.956000194830052
60,6.094051837921143,6.2196197509765625,5.41010393114651,7.029135570806615
61,9.98331356048584,10.0526123046875,9.243096484857448,10.862128124517552
610,6.55934476852417,6.22454833984375,5.415032520013697,7.034064159673803
611,6.261774063110352,6.0076904296875,5.198174609857447,6.817206249517553
619,4.175909042358398,4.1678466796875,3.358330859857447,4.977362499517553
629,10.032976150512695,10.0264892578125,9.216973437982448,10.836005077642552
632,5.604395866394043,6.714599609375,5.905083789544947,7.524115429205053
635,18.338836669921875,17.8173828125,17.007866992669946,18.626898632330054
647,4.3270039558410645,4.803199768066406,3.9936839482363533,5.612715587896459
655,5.651134014129639,5.4422607421875,4.632744922357447,6.251776562017553
664,4.588153839111328,3.8213348388671875,3.0118190190371346,4.63085065869724
673,4.4319610595703125,4.0849609375,3.275445117669947,4.894476757330053
683,5.710062026977539,5.391357421875,4.581841602044947,6.200873241705053
689,2.97865891456604,3.215606689453125,2.406090869623072,4.025122509283178
69,6.038045883178711,7.751106262207031,6.941590442376978,8.560622082037083
692,2.5224359035491943,2.5181884765625,1.7086726567324473,3.327704296392553
70,6.034568786621094,7.08453369140625,6.275017871576197,7.894049511236303
705,3.3247299194335938,3.50457763671875,2.695061816888697,4.314093456548803
708,2.6951749324798584,2.59576416015625,1.7862483403261973,3.405279979986303
71,9.490788459777832,9.22772216796875,8.418206348138698,10.037237987798802
713,3.379287004470825,2.7985382080078125,1.9890223881777598,3.6080540278378654
714,5.0543341636657715,4.1993408203125,3.389825000482447,5.008856640142553
715,3.7608489990234375,3.8212432861328125,3.0117274663027596,4.630759105962865
728,4.3055949211120605,3.60888671875,2.799370898919947,4.418402538580053
730,3.1198089122772217,3.038818359375,2.229302539544947,3.848334179205053
734,4.68071985244751,4.463264465332031,3.6537486455019783,5.272780285162084
736,4.51662015914917,5.361083984375,4.551568164544947,6.170599804205053
739,4.547953128814697,4.321964263916016,3.5124484440859627,5.131480083746069
75,4.563942909240723,4.61865234375,3.809136523919947,5.428168163580053
756,5.589355945587158,3.9747962951660156,3.1652804753359627,4.784312114996069
765,8.195388793945312,7.93475341796875,7.125237598138697,8.744269237798802
766,6.50816011428833,7.142650604248047,6.333134784417994,7.9521664240781
769,6.174164772033691,6.1845703125,5.375054492669947,6.994086132330053
771,5.03973913192749,5.230659484863281,4.421143665033228,6.040175304693334
782,2.8777780532836914,3.0419921875,2.232476367669947,3.851508007330053
783,7.571174144744873,7.9854736328125,7.175957812982447,8.794989452642552
791,9.371173858642578,8.5361328125,7.726616992669947,9.345648632330052
800,10.367213249206543,10.6552734375,9.845757617669948,11.464789257330052
812,12.327665328979492,12.208251953125,11.398736133294948,13.017767772955052
815,1.8265600204467773,2.2848663330078125,1.4753505131777598,3.0943821528378654
820,3.718540906906128,3.16845703125,2.358941211419947,3.977972851080053
821,1.5330009460449219,1.473876953125,0.6643611332949473,2.283392772955053
822,5.503011226654053,5.91943359375,5.109917773919947,6.728949413580053
827,6.68407678604126,6.6588134765625,5.849297656732447,7.468329296392553
840,4.427628993988037,3.684417724609375,2.874901904779322,4.493933544439428
843,4.9364190101623535,5.033203125,4.223687305169947,5.842718944830053
845,4.892737865447998,4.9793701171875,4.169854297357447,5.788885937017553
854,3.9711380004882812,4.1875,3.377984180169947,4.997015819830053
859,12.40870475769043,10.23089599609375,9.421380176263698,11.040411815923802
860,3.5616331100463867,3.6514892578125,2.841973437982447,4.461005077642553
861,12.327664375305176,12.208251953125,11.398736133294948,13.017767772955052
863,12.327665328979492,12.208984375,11.399468555169948,13.018500194830052
864,12.327665328979492,12.20751953125,11.398003711419948,13.017035351080052
868,12.40870475769043,10.22650146484375,9.416985645013698,11.036017284673802
871,3.4739890098571777,3.42132568359375,2.611809863763697,4.230841503423803
88,7.975595951080322,8.18902587890625,7.379510059076197,8.998541698736302
885,4.206860065460205,4.817138671875,4.007622852044947,5.626654491705053
888,1.616603970527649,1.6208343505859375,0.8113185307558848,2.4303501704159904
890,2.820106029510498,2.796234130859375,1.9867183110293223,3.605749950689428
895,3.3161089420318604,2.8824462890625,2.072930469232447,3.691962108892553
909,5.739401817321777,5.93353271484375,5.124016895013697,6.743048534673803
912,6.622676849365234,7.37017822265625,6.560662402826197,8.179694042486302
913,12.298062324523926,10.5166015625,9.707085742669948,11.326117382330052
918,1.2670860290527344,1.278289794921875,0.4687739750918223,2.087805614751928
919,1.3281519412994385,1.392578125,0.5830623051699473,2.202093944830053
928,2.037277936935425,2.0983924865722656,1.288876666742213,2.9079083064023186
934,1.2670860290527344,1.2789764404296875,0.4694606205996348,2.0884922602597404
947,1.364374041557312,1.1325340270996094,0.32301820726955666,1.942049846929662
948,2.29168701171875,3.466766357421875,2.657250537591822,4.276282177251928
951,5.077001094818115,4.4149017333984375,3.6053859135683846,5.22441755322849
955,7.248974800109863,7.2138671875,6.404351367669947,8.023383007330052
962,11.441338539123535,11.20361328125,10.394097461419948,12.013129101080052
99,10.543944358825684,10.273635864257812,9.46412004442776,11.083151684087865
995,6.577536106109619,6.785919189453125,5.976403369623072,7.595435009283178
997,4.452600002288818,4.63812255859375,3.828606738763697,5.447638378423803
